2021-05-04 10:29:05,488 [main] INFO  ? (?:?) - using logger: com.alibaba.dubbo.common.logger.log4j.Log4jLoggerAdapter
2021-05-04 11:24:59,928 [localhost-startStop-1-EventThread] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:387) -  [DUBBO] Notify urls for subscribe url admin://192.168.0.102/com.ftj.service.UserService?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=com.ftj.service.UserService&version=*, urls: [dubbo://192.168.0.102:20880/com.ftj.service.UserService?anyhost=true&application=user-service-provider&dubbo=2.6.2&generic=false&interface=com.ftj.service.UserService&methods=getUserAddressList&pid=3816&side=provider&timestamp=1620098699377], dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:25:16,981 [http-nio-7001-exec-6] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:25:17,019 [http-nio-7001-exec-10] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /favicon.ico, dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:25:29,551 [localhost-startStop-1-EventThread] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:387) -  [DUBBO] Notify urls for subscribe url admin://192.168.0.102/com.ftj.service.UserService?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=com.ftj.service.UserService&version=*, urls: [consumer://192.168.0.102/com.ftj.service.UserService?application=oder-service-consumer&category=consumers&check=false&dubbo=2.6.2&interface=com.ftj.service.UserService&methods=getUserAddressList&pid=20732&side=consumer&timestamp=1620098729339], dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:25:44,641 [http-nio-7001-exec-3] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:25:44,678 [http-nio-7001-exec-8] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /favicon.ico, dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:25:50,404 [http-nio-7001-exec-1] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/services, dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:25:52,244 [http-nio-7001-exec-9] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /governance/applications, dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:25:54,243 [http-nio-7001-exec-4] INFO  com.alibaba.dubboadmin.filter.LoginFilter (LoginFilter.java:93) -  [DUBBO] AuthorizationValve of uri: /, dubbo version: 2.6.2, current host: 192.168.0.102
2021-05-04 11:26:37,394 [localhost-startStop-1-EventThread] INFO  com.alibaba.dubbo.registry.support.AbstractRegistry (AbstractRegistry.java:387) -  [DUBBO] Notify urls for subscribe url admin://192.168.0.102/com.ftj.service.UserService?category=providers,consumers,routers,configurators&check=false&classifier=*&enabled=*&group=*&interface=com.ftj.service.UserService&version=*, urls: [empty://192.168.0.102/com.ftj.service.UserService?category=consumers&check=false&classifier=*&enabled=*&group=*&interface=com.ftj.service.UserService&version=*], dubbo version: 2.6.2, current host: 192.168.0.102
